W Y Cr Cb
0.00373330208526 131 216 181
0.00433747820111 131 216 182
0.00455986546398 129 218 182
0.00433747820111 129 218 182
0.00373330208526 136 213 183
0.00290749858744 135 214 182
0.00204887962545 128 219 180
0.00130642332847 124 221 179
0.000753740691637 126 209 178
0.000434870549116 116 193 179
0.000753740691637 121 193 179
0.00118210071139 120 224 176
0.00167748075871 125 221 177
0.00215392793018 119 225 178
0.00250250722566 115 228 178
0.00263081351481 120 224 180
0.00250250722566 122 223 180
0.00215392793018 124 221 179
0.00167748075871 121 224 179
0.00118210071139 121 224 178
0.000753740691637 120 224 178
0.000434870549116 121 209 178
0.000434870549116 118 179 177
0.000753740691637 119 179 177
0.00118210071139 118 183 175
0.00167748075871 118 183 175
0.00215392793018 125 186 174
0.00250250722566 126 186 174
0.00263081351481 126 189 174
0.00250250722566 126 189 174
0.00215392793018 127 189 175
0.00167748075871 127 189 175
0.00118210071139 128 189 175
0.000753740691637 129 189 175
0.000434870549116 121 189 176
0.000753740691637 122 191 174
0.00130642332847 123 191 174
0.00204887962545 127 206 171
0.00290749858744 129 206 171
0.00373330208526 123 209 170
0.00433747820111 126 209 170
0.00455986546398 126 216 170
0.00433747820111 126 216 170
0.00373330208526 127 219 171
0.00290749858744 127 219 171
0.00204887962545 125 214 171
0.00130642332847 121 214 171
0.000753740691637 129 214 173
0.00118210071139 122 191 174
0.00204887962545 123 191 174
0.00321328288319 127 206 171
0.00455986546398 140 206 171
0.00585498315243 126 209 170
0.00680251991709 137 209 170
0.00715129257136 134 214 171
0.00680251991709 134 214 171
0.00585498315243 133 215 173
0.00455986546398 133 215 173
0.00321328288319 134 214 171
0.00204887962545 134 214 171
0.00118210071139 132 214 173
0.00167748075871 126 220 169
0.00290749858744 128 219 169
0.00455986546398 124 221 172
0.00647075710589 127 219 173
0.00830861658918 128 219 172
0.00965323526301 129 218 172
0.0101481672185 128 219 174
0.00965323526301 128 219 174
0.00830861658918 124 221 175
0.00647075710589 125 221 175
0.00455986546398 130 217 176
0.00290749858744 131 216 176
0.00167748075871 130 217 177
0.00215392793018 134 214 171
0.00373330208526 131 216 170
0.00585498315243 130 217 174
0.00830861658918 129 218 173
0.010668474878 129 218 172
0.012394999431 133 215 173
0.0130305046414 130 217 174
0.012394999431 129 218 174
0.010668474878 126 220 176
0.00830861658918 127 219 176
0.00585498315243 131 216 176
0.00373330208526 131 216 176
0.00215392793018 130 217 177
0.00250250722566 120 224 174
0.00433747820111 124 221 175
0.00680251991709 125 221 173
0.00965323526301 128 219 174
0.012394999431 127 219 171
0.0144009347775 124 221 171
0.0151392864924 127 219 172
0.0144009347775 126 220 172
0.012394999431 125 221 173
0.00965323526301 126 220 173
0.00680251991709 128 219 174
0.00433747820111 128 219 174
0.00250250722566 127 219 175
0.00263081351481 125 221 175
0.00455986546398 127 219 175
0.00715129257136 126 220 174
0.0101481672185 126 220 174
0.0130305046414 126 220 171
0.0151392864924 127 219 171
0.0159154943092 127 219 172
0.0151392864924 125 221 172
0.0130305046414 125 221 173
0.0101481672185 126 220 173
0.00715129257136 128 219 174
0.00455986546398 128 219 174
0.00263081351481 127 219 175
0.00250250722566 126 220 175
0.00433747820111 126 220 175
0.00680251991709 120 224 171
0.00965323526301 121 224 171
0.012394999431 124 221 171
0.0144009347775 124 221 171
0.0151392864924 126 220 171
0.0144009347775 126 220 171
0.012394999431 126 220 170
0.00965323526301 126 220 170
0.00680251991709 129 218 169
0.00433747820111 134 214 170
0.00250250722566 129 218 169
0.00215392793018 126 220 175
0.00373330208526 126 220 175
0.00585498315243 125 221 172
0.00830861658918 125 221 172
0.010668474878 124 221 171
0.012394999431 125 221 171
0.0130305046414 126 220 171
0.012394999431 126 220 171
0.010668474878 128 219 171
0.00830861658918 128 219 171
0.00585498315243 129 218 169
0.00373330208526 137 212 171
0.00215392793018 134 214 170
0.00167748075871 122 223 172
0.00290749858744 121 224 171
0.00455986546398 119 225 173
0.00647075710589 119 225 173
0.00830861658918 124 221 175
0.00965323526301 125 221 175
0.0101481672185 126 220 175
0.00965323526301 126 220 175
0.00830861658918 126 220 175
0.00647075710589 126 220 174
0.00455986546398 126 220 173
0.00290749858744 126 220 173
0.00167748075871 128 219 170
0.00118210071139 125 221 173
0.00204887962545 126 220 173
0.00321328288319 124 221 174
0.00455986546398 124 221 174
0.00585498315243 124 221 175
0.00680251991709 124 221 175
0.00715129257136 122 223 174
0.00680251991709 122 223 174
0.00585498315243 122 223 174
0.00455986546398 122 223 174
0.00321328288319 122 223 172
0.00204887962545 124 221 173
0.00118210071139 130 217 171
0.000753740691637 132 216 171
0.00130642332847 133 215 172
0.00204887962545 130 217 174
0.00290749858744 130 217 174
0.00373330208526 129 218 175
0.00433747820111 129 218 175
0.00455986546398 130 217 175
0.00433747820111 130 217 175
0.00373330208526 131 216 175
0.00290749858744 131 216 175
0.00204887962545 132 216 175
0.00130642332847 129 218 174
0.000753740691637 132 216 170
0.000434870549116 127 219 170
0.000753740691637 128 219 170
0.00118210071139 124 221 172
0.00167748075871 124 221 172
0.00215392793018 122 223 174
0.00250250722566 122 223 174
0.00263081351481 123 222 173
0.00250250722566 123 222 173
0.00215392793018 125 221 173
0.00167748075871 125 221 173
0.00118210071139 125 221 173
0.000753740691637 123 222 172
0.000434870549116 126 219 169
0.000434870549116 183 179 77
0.000753740691637 185 178 78
0.00118210071139 185 178 78
0.00167748075871 187 176 78
0.00215392793018 189 175 78
0.00250250722566 189 175 79
0.00263081351481 191 174 79
0.00250250722566 189 175 79
0.00215392793018 190 174 79
0.00167748075871 201 167 70
0.00118210071139 198 168 70
0.000753740691637 194 159 69
0.000434870549116 193 159 69
0.000753740691637 184 179 78
0.00130642332847 186 177 78
0.00204887962545 186 177 78
0.00290749858744 189 175 78
0.00373330208526 191 174 79
0.00433747820111 192 173 79
0.00455986546398 192 173 79
0.00433747820111 191 174 79
0.00373330208526 191 174 79
0.00290749858744 203 165 70
0.00204887962545 200 167 70
0.00130642332847 197 159 69
0.000753740691637 194 159 69
0.00118210071139 185 178 79
0.00204887962545 186 177 79
0.00321328288319 186 177 79
0.00455986546398 188 176 79
0.00585498315243 190 174 80
0.00680251991709 190 174 81
0.00715129257136 190 174 81
0.00680251991709 191 174 79
0.00585498315243 192 173 79
0.00455986546398 201 167 72
0.00321328288319 198 169 72
0.00204887962545 199 166 68
0.00118210071139 197 166 68
0.00167748075871 186 177 79
0.00290749858744 188 176 79
0.00455986546398 188 176 79
0.00647075710589 190 174 80
0.00830861658918 190 174 81
0.00965323526301 191 174 81
0.0101481672185 191 174 81
0.00965323526301 192 173 79
0.00830861658918 192 173 79
0.00647075710589 201 167 73
0.00455986546398 200 167 72
0.00290749858744 200 166 68
0.00167748075871 199 166 68
0.00215392793018 186 177 81
0.00373330208526 188 176 79
0.00585498315243 188 176 79
0.00830861658918 189 175 80
0.010668474878 190 174 81
0.012394999431 190 174 81
0.0130305046414 191 174 81
0.012394999431 191 174 81
0.010668474878 191 174 81
0.00830861658918 194 171 77
0.00585498315243 194 171 77
0.00373330208526 197 169 73
0.00215392793018 195 171 73
0.00250250722566 186 177 81
0.00433747820111 188 176 79
0.00680251991709 188 176 79
0.00965323526301 189 175 80
0.012394999431 190 174 80
0.0144009347775 190 174 81
0.0151392864924 190 174 81
0.0144009347775 190 174 81
0.012394999431 190 174 81
0.00965323526301 194 171 77
0.00680251991709 194 171 77
0.00433747820111 198 169 73
0.00250250722566 198 169 73
0.00263081351481 185 178 85
0.00455986546398 188 176 82
0.00715129257136 190 174 83
0.0101481672185 190 174 81
0.0130305046414 191 174 81
0.0151392864924 191 174 79
0.0159154943092 191 174 79
0.0151392864924 189 175 80
0.0130305046414 189 175 80
0.0101481672185 193 172 78
0.00715129257136 193 172 78
0.00455986546398 195 171 76
0.00263081351481 195 171 76
0.00250250722566 184 179 85
0.00433747820111 188 176 82
0.00680251991709 190 174 83
0.00965323526301 191 174 81
0.012394999431 192 173 81
0.0144009347775 191 174 79
0.0151392864924 190 174 79
0.0144009347775 188 176 80
0.012394999431 190 174 80
0.00965323526301 193 172 78
0.00680251991709 193 172 78
0.00433747820111 195 171 76
0.00250250722566 195 171 76
0.00215392793018 197 155 82
0.00373330208526 197 169 81
0.00585498315243 201 167 82
0.00830861658918 196 170 79
0.010668474878 197 169 79
0.012394999431 191 174 79
0.0130305046414 191 174 79
0.012394999431 191 174 78
0.010668474878 191 174 78
0.00830861658918 191 174 78
0.00585498315243 192 173 78
0.00373330208526 192 173 78
0.00215392793018 192 173 78
0.00167748075871 199 155 82
0.00290749858744 200 167 82
0.00455986546398 201 167 82
0.00647075710589 197 169 79
0.00830861658918 197 169 79
0.00965323526301 191 174 79
0.0101481672185 191 174 79
0.00965323526301 191 174 78
0.00830861658918 192 173 78
0.00647075710589 191 174 78
0.00455986546398 193 172 78
0.00290749858744 195 171 78
0.00167748075871 195 171 78
0.00118210071139 203 147 94
0.00204887962545 205 162 88
0.00321328288319 205 162 88
0.00455986546398 201 167 82
0.00585498315243 200 167 82
0.00680251991709 194 171 79
0.00715129257136 194 171 79
0.00680251991709 191 174 79
0.00585498315243 192 173 79
0.00455986546398 190 174 79
0.00321328288319 191 174 79
0.00204887962545 191 174 80
0.00118210071139 192 173 80
0.000753740691637 208 147 94
0.00130642332847 206 162 88
0.00204887962545 206 162 88
0.00290749858744 201 167 82
0.00373330208526 200 167 82
0.00433747820111 193 172 79
0.00455986546398 194 171 79
0.00433747820111 191 174 79
0.00373330208526 192 173 79
0.00290749858744 189 175 79
0.00204887962545 191 174 79
0.00130642332847 191 174 80
0.000753740691637 190 174 80
0.000434870549116 205 139 105
0.000753740691637 208 147 96
0.00118210071139 206 147 96
0.00167748075871 204 157 88
0.00215392793018 203 157 88
0.00250250722566 199 168 83
0.00263081351481 200 167 83
0.00250250722566 191 174 82
0.00215392793018 193 172 82
0.00167748075871 190 174 83
0.00118210071139 191 174 83
0.000753740691637 191 174 78
0.000434870549116 189 175 78
0.000434870549116 187 109 70
0.000753740691637 190 109 70
0.00118210071139 196 119 69
0.00167748075871 196 119 69
0.00215392793018 197 126 69
0.00250250722566 199 126 69
0.00263081351481 197 131 69
0.00250250722566 197 131 69
0.00215392793018 197 137 70
0.00167748075871 196 137 70
0.00118210071139 194 135 70
0.000753740691637 194 135 70
0.000434870549116 193 122 69
0.000753740691637 193 142 67
0.00130642332847 197 142 67
0.00204887962545 209 161 65
0.00290749858744 211 159 65
0.00373330208526 203 165 68
0.00433747820111 203 165 68
0.00455986546398 203 165 67
0.00433747820111 203 165 67
0.00373330208526 197 169 69
0.00290749858744 198 169 69
0.00204887962545 201 167 68
0.00130642332847 200 167 68
0.000753740691637 200 155 65
0.00118210071139 199 142 67
0.00204887962545 207 142 67
0.00321328288319 212 159 65
0.00455986546398 211 159 65
0.00585498315243 206 163 68
0.00680251991709 207 162 68
0.00715129257136 208 162 68
0.00680251991709 208 162 68
0.00585498315243 203 165 70
0.00455986546398 204 164 70
0.00321328288319 209 161 70
0.00204887962545 211 159 70
0.00118210071139 213 155 65
0.00167748075871 208 162 68
0.00290749858744 208 162 68
0.00455986546398 194 171 71
0.00647075710589 195 171 71
0.00830861658918 195 171 74
0.00965323526301 196 170 75
0.0101481672185 197 169 74
0.00965323526301 196 170 74
0.00830861658918 194 171 74
0.00647075710589 194 171 74
0.00455986546398 195 171 73
0.00290749858744 196 170 73
0.00167748075871 200 167 72
0.00215392793018 212 159 69
0.00373330208526 206 163 68
0.00585498315243 190 174 70
0.00830861658918 197 169 72
0.010668474878 192 173 73
0.012394999431 185 178 72
0.0130305046414 191 174 73
0.012394999431 193 172 73
0.010668474878 191 174 73
0.00830861658918 193 172 74
0.00585498315243 193 172 73
0.00373330208526 193 172 72
0.00215392793018 198 169 71
0.00250250722566 204 164 71
0.00433747820111 198 169 70
0.00680251991709 192 173 75
0.00965323526301 195 171 76
0.012394999431 188 176 77
0.0144009347775 183 179 76
0.0151392864924 188 176 77
0.0144009347775 190 174 77
0.012394999431 188 176 77
0.00965323526301 188 176 78
0.00680251991709 187 176 78
0.00433747820111 188 176 78
0.00250250722566 192 173 74
0.00263081351481 203 165 71
0.00455986546398 201 167 70
0.00715129257136 195 171 76
0.0101481672185 192 173 75
0.0130305046414 190 174 78
0.0151392864924 193 172 78
0.0159154943092 189 175 77
0.0151392864924 188 176 77
0.0130305046414 187 176 77
0.0101481672185 188 176 77
0.00715129257136 187 176 78
0.00455986546398 188 176 78
0.00263081351481 191 174 74
0.00250250722566 202 166 70
0.00433747820111 199 168 70
0.00680251991709 196 170 76
0.00965323526301 197 169 76
0.012394999431 194 171 79
0.0144009347775 196 170 79
0.0151392864924 190 174 77
0.0144009347775 189 175 77
0.012394999431 188 176 77
0.00965323526301 189 175 77
0.00680251991709 190 174 77
0.00433747820111 192 173 77
0.00250250722566 197 169 74
0.00215392793018 202 166 71
0.00373330208526 201 167 70
0.00585498315243 196 170 76
0.00830861658918 196 170 76
0.010668474878 193 172 79
0.012394999431 194 171 79
0.0130305046414 194 171 78
0.012394999431 193 172 78
0.010668474878 194 171 78
0.00830861658918 193 172 78
0.00585498315243 192 173 77
0.00373330208526 193 172 77
0.00215392793018 199 168 74
0.00167748075871 203 165 70
0.00290749858744 202 166 70
0.00455986546398 196 170 76
0.00647075710589 197 169 76
0.00830861658918 195 171 79
0.00965323526301 196 170 79
0.0101481672185 195 171 78
0.00965323526301 195 171 78
0.00830861658918 197 169 79
0.00647075710589 198 169 79
0.00455986546398 200 167 77
0.00290749858744 200 167 77
0.00167748075871 206 163 71
0.00118210071139 202 166 70
0.00204887962545 204 164 71
0.00321328288319 197 169 76
0.00455986546398 198 169 76
0.00585498315243 196 170 79
0.00680251991709 196 170 79
0.00715129257136 196 170 78
0.00680251991709 197 169 78
0.00585498315243 197 169 79
0.00455986546398 198 169 79
0.00321328288319 200 167 78
0.00204887962545 198 169 77
0.00118210071139 202 166 70
0.000753740691637 203 124 70
0.00130642332847 201 124 70
0.00204887962545 204 132 70
0.00290749858744 210 132 70
0.00373330208526 211 151 70
0.00433747820111 210 151 70
0.00455986546398 210 159 71
0.00433747820111 207 159 71
0.00373330208526 208 157 71
0.00290749858744 206 157 71
0.00204887962545 204 149 71
0.00130642332847 203 149 71
0.000753740691637 197 124 71
0.000434870549116 197 124 70
0.000753740691637 197 124 70
0.00118210071139 200 132 70
0.00167748075871 201 132 70
0.00215392793018 201 151 70
0.00250250722566 203 151 70
0.00263081351481 201 159 71
0.00250250722566 201 159 71
0.00215392793018 201 157 71
0.00167748075871 200 157 71
0.00118210071139 199 149 71
0.000753740691637 198 149 71
0.000434870549116 193 124 71
0.000434870549116 192 157 146
0.000753740691637 194 157 146
0.00118210071139 189 175 147
0.00167748075871 188 176 147
0.00215392793018 184 179 151
0.00250250722566 185 178 151
0.00263081351481 190 174 149
0.00250250722566 189 175 149
0.00215392793018 184 171 145
0.00167748075871 175 171 145
0.00118210071139 176 135 145
0.000753740691637 177 135 145
0.000434870549116 177 109 148
0.000753740691637 199 157 146
0.00130642332847 201 157 146
0.00204887962545 196 170 148
0.00290749858744 192 173 147
0.00373330208526 185 178 151
0.00433747820111 187 176 152
0.00455986546398 193 172 149
0.00433747820111 190 174 149
0.00373330208526 191 171 145
0.00290749858744 182 171 145
0.00204887962545 179 135 145
0.00130642332847 176 135 145
0.000753740691637 176 109 148
0.00118210071139 198 169 143
0.00204887962545 199 168 143
0.00321328288319 184 179 143
0.00455986546398 176 184 142
0.00585498315243 171 188 142
0.00680251991709 178 183 143
0.00715129257136 179 182 140
0.00680251991709 182 180 142
0.00585498315243 186 177 143
0.00455986546398 184 179 143
0.00321328288319 191 171 140
0.00204887962545 182 171 140
0.00118210071139 177 128 147
0.00167748075871 194 171 142
0.00290749858744 195 171 142
0.00455986546398 177 184 142
0.00647075710589 175 185 141
0.00830861658918 180 181 144
0.00965323526301 180 181 144
0.0101481672185 178 183 140
0.00965323526301 180 181 141
0.00830861658918 181 181 142
0.00647075710589 185 178 143
0.00455986546398 198 169 142
0.00290749858744 185 171 140
0.00167748075871 179 128 147
0.00215392793018 188 176 140
0.00373330208526 188 176 140
0.00585498315243 177 184 139
0.00830861658918 177 184 139
0.010668474878 179 182 139
0.012394999431 182 180 140
0.0130305046414 179 182 140
0.012394999431 179 182 140
0.010668474878 179 182 142
0.00830861658918 181 181 142
0.00585498315243 186 177 143
0.00373330208526 177 184 141
0.00215392793018 180 157 147
0.00250250722566 189 175 140
0.00433747820111 189 175 140
0.00680251991709 177 184 140
0.00965323526301 177 184 139
0.012394999431 179 182 140
0.0144009347775 179 182 140
0.0151392864924 180 181 140
0.0144009347775 178 183 140
0.012394999431 179 182 142
0.00965323526301 179 182 142
0.00680251991709 184 179 143
0.00433747820111 177 184 141
0.00250250722566 183 157 147
0.00263081351481 194 171 143
0.00455986546398 189 175 142
0.00715129257136 179 182 140
0.0101481672185 175 185 139
0.0130305046414 175 185 140
0.0151392864924 175 185 140
0.0159154943092 174 186 143
0.0151392864924 174 186 143
0.0130305046414 176 184 144
0.0101481672185 178 183 145
0.00715129257136 185 178 145
0.00455986546398 177 184 143
0.00263081351481 182 162 147
0.00250250722566 192 173 143
0.00433747820111 191 174 143
0.00680251991709 180 181 140
0.00965323526301 176 184 139
0.012394999431 175 185 139
0.0144009347775 173 186 139
0.0151392864924 168 190 141
0.0144009347775 171 188 142
0.012394999431 177 184 144
0.00965323526301 178 183 145
0.00680251991709 186 177 145
0.00433747820111 180 181 144
0.00250250722566 182 162 147
0.00215392793018 192 173 144
0.00373330208526 194 171 144
0.00585498315243 181 181 144
0.00830861658918 181 181 144
0.010668474878 177 184 144
0.012394999431 175 185 144
0.0130305046414 173 186 145
0.012394999431 174 186 145
0.010668474878 179 182 148
0.00830861658918 180 181 148
0.00585498315243 192 173 144
0.00373330208526 187 176 143
0.00215392793018 180 152 149
0.00167748075871 190 174 143
0.00290749858744 192 173 144
0.00455986546398 181 181 144
0.00647075710589 184 179 144
0.00830861658918 182 180 145
0.00965323526301 182 180 145
0.0101481672185 176 184 147
0.00965323526301 174 186 146
0.00830861658918 177 184 148
0.00647075710589 177 184 147
0.00455986546398 188 176 143
0.00290749858744 185 178 142
0.00167748075871 179 152 149
0.00118210071139 190 154 144
0.00204887962545 196 154 144
0.00321328288319 188 176 147
0.00455986546398 190 174 147
0.00585498315243 185 178 151
0.00680251991709 184 179 150
0.00715129257136 185 178 151
0.00680251991709 186 177 151
0.00585498315243 189 175 151
0.00455986546398 182 180 149
0.00321328288319 184 153 148
0.00204887962545 182 153 148
0.00118210071139 176 132 153
0.000753740691637 182 154 144
0.00130642332847 190 154 144
0.00204887962545 187 176 147
0.00290749858744 188 176 147
0.00373330208526 180 181 149
0.00433747820111 182 180 149
0.00455986546398 181 181 150
0.00433747820111 179 182 149
0.00373330208526 182 180 149
0.00290749858744 180 181 148
0.00204887962545 182 153 148
0.00130642332847 179 153 148
0.000753740691637 175 132 153
0.000434870549116 169 118 154
0.000753740691637 176 118 154
0.00118210071139 178 149 152
0.00167748075871 186 149 152
0.00215392793018 189 164 152
0.00250250722566 185 164 152
0.00263081351481 192 173 153
0.00250250722566 192 173 153
0.00215392793018 185 167 153
0.00167748075871 181 167 153
0.00118210071139 179 129 153
0.000753740691637 177 129 153
0.000434870549116 172 119 154
0.000434870549116 113 229 119
0.000753740691637 110 231 118
0.00118210071139 113 229 126
0.00167748075871 118 226 127
0.00215392793018 115 228 123
0.00250250722566 110 231 122
0.00263081351481 105 235 117
0.00250250722566 122 223 121
0.00215392793018 118 226 119
0.00167748075871 117 226 119
0.00118210071139 122 223 116
0.000753740691637 114 229 114
0.000434870549116 119 220 116
0.000753740691637 111 231 123
0.00130642332847 111 231 122
0.00204887962545 104 236 126
0.00290749858744 114 229 128
0.00373330208526 114 229 126
0.00433747820111 109 232 125
0.00455986546398 101 238 121
0.00433747820111 117 226 125
0.00373330208526 112 230 122
0.00290749858744 111 231 122
0.00204887962545 119 225 119
0.00130642332847 111 231 117
0.000753740691637 118 226 117
0.00118210071139 113 229 123
0.00204887962545 111 231 122
0.00321328288319 105 235 126
0.00455986546398 115 228 129
0.00585498315243 117 226 126
0.00680251991709 110 231 125
0.00715129257136 109 232 123
0.00680251991709 116 227 124
0.00585498315243 115 228 123
0.00455986546398 111 231 122
0.00321328288319 118 226 119
0.00204887962545 114 229 118
0.00118210071139 117 226 117
0.00167748075871 119 225 123
0.00290749858744 113 229 122
0.00455986546398 102 237 122
0.00647075710589 132 216 130
0.00830861658918 118 226 125
0.00965323526301 118 226 125
0.0101481672185 111 231 125
0.00965323526301 110 231 125
0.00830861658918 110 231 123
0.00647075710589 110 231 123
0.00455986546398 115 228 122
0.00290749858744 109 232 121
0.00167748075871 112 230 117
0.00215392793018 120 224 124
0.00373330208526 115 228 123
0.00585498315243 109 232 124
0.00830861658918 122 223 127
0.010668474878 128 219 127
0.012394999431 119 225 125
0.0130305046414 112 230 125
0.012394999431 111 231 125
0.010668474878 111 231 124
0.00830861658918 110 231 123
0.00585498315243 113 229 121
0.00373330208526 109 232 121
0.00215392793018 115 228 118
0.00250250722566 127 219 123
0.00433747820111 121 224 121
0.00680251991709 120 224 123
0.00965323526301 118 226 123
0.012394999431 117 226 123
0.0144009347775 119 225 123
0.0151392864924 116 227 125
0.0144009347775 115 228 125
0.012394999431 113 229 123
0.00965323526301 111 231 123
0.00680251991709 113 229 121
0.00433747820111 112 230 121
0.00250250722566 118 226 118
0.00263081351481 126 220 122
0.00455986546398 122 223 121
0.00715129257136 119 225 123
0.0101481672185 123 222 124
0.0130305046414 120 224 124
0.0151392864924 121 224 124
0.0159154943092 119 225 125
0.0151392864924 116 227 125
0.0130305046414 113 229 123
0.0101481672185 112 230 123
0.00715129257136 115 228 122
0.00455986546398 114 229 122
0.00263081351481 117 226 118
0.00250250722566 119 225 120
0.00433747820111 123 222 121
0.00680251991709 118 226 123
0.00965323526301 119 225 123
0.012394999431 107 234 123
0.0144009347775 106 234 122
0.0151392864924 113 229 124
0.0144009347775 121 224 126
0.012394999431 116 227 124
0.00965323526301 116 227 124
0.00680251991709 115 228 122
0.00433747820111 113 229 121
0.00250250722566 116 227 118
0.00215392793018 119 225 119
0.00373330208526 124 221 121
0.00585498315243 118 226 123
0.00830861658918 118 226 123
0.010668474878 112 230 124
0.012394999431 114 229 124
0.0130305046414 115 228 125
0.012394999431 116 227 125
0.010668474878 123 222 125
0.00830861658918 114 229 123
0.00585498315243 114 229 122
0.00373330208526 112 230 121
0.00215392793018 116 227 118
0.00167748075871 120 224 120
0.00290749858744 125 221 121
0.00455986546398 121 224 122
0.00647075710589 119 225 122
0.00830861658918 117 226 126
0.00965323526301 114 229 125
0.0101481672185 113 229 126
0.00965323526301 113 229 126
0.00830861658918 123 222 127
0.00647075710589 115 228 125
0.00455986546398 113 229 122
0.00290749858744 113 229 122
0.00167748075871 117 226 119
0.00118210071139 124 221 121
0.00204887962545 121 224 121
0.00321328288319 113 229 121
0.00455986546398 119 225 122
0.00585498315243 122 223 126
0.00680251991709 113 229 125
0.00715129257136 113 229 126
0.00680251991709 113 229 125
0.00585498315243 118 226 126
0.00455986546398 118 226 126
0.00321328288319 113 229 122
0.00204887962545 113 229 122
0.00118210071139 117 226 119
0.000753740691637 120 224 120
0.00130642332847 123 222 120
0.00204887962545 110 231 127
0.00290749858744 117 226 129
0.00373330208526 113 229 130
0.00433747820111 105 235 129
0.00455986546398 114 229 127
0.00433747820111 114 229 127
0.00373330208526 117 226 126
0.00290749858744 120 224 127
0.00204887962545 114 229 124
0.00130642332847 112 230 123
0.000753740691637 115 228 120
0.000434870549116 118 226 119
0.000753740691637 122 223 120
0.00118210071139 113 229 129
0.00167748075871 115 228 129
0.00215392793018 113 229 130
0.00250250722566 109 232 129
0.00263081351481 114 229 127
0.00250250722566 114 229 127
0.00215392793018 115 228 126
0.00167748075871 118 226 127
0.00118210071139 112 230 123
0.000753740691637 112 230 124
0.000434870549116 120 224 121
0.000434870549116 185 96 71
0.000753740691637 185 96 71
0.00118210071139 187 111 69
0.00167748075871 190 111 69
0.00215392793018 192 124 69
0.00250250722566 193 124 69
0.00263081351481 193 136 70
0.00250250722566 193 136 70
0.00215392793018 193 143 70
0.00167748075871 193 143 70
0.00118210071139 193 142 70
0.000753740691637 192 142 70
0.000434870549116 191 132 70
0.000753740691637 185 96 71
0.00130642332847 186 96 71
0.00204887962545 189 111 69
0.00290749858744 192 111 69
0.00373330208526 194 124 69
0.00433747820111 197 124 69
0.00455986546398 199 136 70
0.00433747820111 200 136 70
0.00373330208526 200 143 70
0.00290749858744 200 143 70
0.00204887962545 199 142 70
0.00130642332847 197 142 70
0.000753740691637 193 132 70
0.00118210071139 190 127 71
0.00204887962545 192 127 71
0.00321328288319 203 157 69
0.00455986546398 205 157 69
0.00585498315243 202 166 72
0.00680251991709 204 164 72
0.00715129257136 202 166 74
0.00680251991709 202 166 74
0.00585498315243 200 167 75
0.00455986546398 199 168 75
0.00321328288319 201 167 73
0.00204887962545 199 168 72
0.00118210071139 201 167 70
0.00167748075871 198 127 71
0.00290749858744 203 127 71
0.00455986546398 206 157 69
0.00647075710589 208 157 69
0.00830861658918 205 164 72
0.00965323526301 205 164 73
0.0101481672185 201 167 74
0.00965323526301 201 167 74
0.00830861658918 198 169 75
0.00647075710589 198 169 75
0.00455986546398 202 166 73
0.00290749858744 200 167 72
0.00167748075871 202 166 70
0.00215392793018 200 154 71
0.00373330208526 203 154 71
0.00585498315243 199 168 76
0.00830861658918 199 168 76
0.010668474878 192 173 79
0.012394999431 192 173 79
0.0130305046414 190 174 78
0.012394999431 190 174 78
0.010668474878 190 174 79
0.00830861658918 190 174 79
0.00585498315243 196 170 77
0.00373330208526 193 172 76
0.00215392793018 198 169 74
0.00250250722566 208 154 71
0.00433747820111 211 154 71
0.00680251991709 198 169 76
0.00965323526301 196 170 75
0.012394999431 188 176 78
0.0144009347775 188 176 78
0.0151392864924 189 175 78
0.0144009347775 190 174 78
0.012394999431 189 175 78
0.00965323526301 190 174 79
0.00680251991709 196 170 76
0.00433747820111 196 170 76
0.00250250722566 200 167 74
0.00263081351481 202 166 74
0.00455986546398 200 167 74
0.00715129257136 191 174 79
0.0101481672185 190 174 79
0.0130305046414 188 176 81
0.0151392864924 188 176 81
0.0159154943092 186 177 81
0.0151392864924 186 177 81
0.0130305046414 188 176 79
0.0101481672185 188 176 79
0.00715129257136 190 174 78
0.00455986546398 194 171 78
0.00263081351481 199 168 76
0.00250250722566 202 166 74
0.00433747820111 202 166 74
0.00680251991709 192 173 80
0.00965323526301 191 174 79
0.012394999431 189 175 81
0.0144009347775 189 175 81
0.0151392864924 186 177 81
0.0144009347775 187 176 81
0.012394999431 188 176 79
0.00965323526301 188 176 79
0.00680251991709 190 174 78
0.00433747820111 194 171 78
0.00250250722566 199 168 76
0.00215392793018 199 168 76
0.00373330208526 199 168 76
0.00585498315243 192 173 81
0.00830861658918 192 173 80
0.010668474878 190 174 81
0.012394999431 190 174 81
0.0130305046414 188 176 80
0.012394999431 188 176 80
0.010668474878 189 175 79
0.00830861658918 189 175 79
0.00585498315243 192 173 78
0.00373330208526 195 171 78
0.00215392793018 203 165 77
0.00167748075871 199 168 76
0.00290749858744 200 167 76
0.00455986546398 192 173 81
0.00647075710589 192 173 81
0.00830861658918 191 174 81
0.00965323526301 190 174 81
0.0101481672185 190 174 80
0.00965323526301 190 174 80
0.00830861658918 189 175 79
0.00647075710589 190 174 80
0.00455986546398 193 172 78
0.00290749858744 195 171 78
0.00167748075871 203 165 77
0.00118210071139 208 162 71
0.00204887962545 209 161 71
0.00321328288319 202 166 76
0.00455986546398 201 167 76
0.00585498315243 197 169 78
0.00680251991709 197 169 78
0.00715129257136 194 171 78
