W R G B
0.00585498315243 255 182 105
0.00455986546398 255 182 105
0.00321328288319 255 189 105
0.00204887962545 255 191 107
0.00118210071139 255 200 107
0.000753740691637 255 200 103
0.00130642332847 255 204 107
0.00204887962545 255 192 108
0.00290749858744 255 192 108
0.00373330208526 255 186 109
0.00433747820111 255 186 109
0.00455986546398 255 181 106
0.00433747820111 255 181 106
0.00373330208526 255 183 106
0.00290749858744 255 183 106
0.00204887962545 255 192 108
0.00130642332847 255 189 105
0.000753740691637 255 193 100
0.000434870549116 195 220 97
0.000753740691637 200 225 102
0.00118210071139 234 210 104
0.00167748075871 235 211 105
0.00215392793018 255 202 106
0.00250250722566 255 203 107
0.00263081351481 255 205 108
0.00250250722566 255 206 109
0.00215392793018 255 208 109
0.00167748075871 255 208 109
0.00118210071139 235 210 102
0.000753740691637 231 206 98
0.000434870549116 196 211 88
0.000434870549116 142 137 221
0.000753740691637 169 123 219
0.00118210071139 172 126 222
0.00167748075871 203 118 222
0.00215392793018 205 120 224
0.00250250722566 204 122 221
0.00263081351481 202 120 219
0.00250250722566 207 129 231
0.00215392793018 204 126 228
0.00167748075871 181 119 222
0.00118210071139 178 116 219
0.000753740691637 149 132 220
0.000434870549116 145 128 216
0.000753740691637 179 121 218
0.00130642332847 241 111 226
0.00204887962545 254 124 239
0.00290749858744 255 104 224
0.00373330208526 255 104 224
0.00433747820111 255 106 217
0.00455986546398 255 106 217
0.00433747820111 255 105 219
0.00373330208526 255 105 219
0.00290749858744 255 111 222
0.00204887962545 249 101 212
0.00130642332847 199 113 222
0.000753740691637 201 115 224
0.00118210071139 194 136 233
0.00204887962545 255 125 240
0.00321328288319 255 128 243
0.00455986546398 255 110 230
0.00585498315243 255 107 227
0.00680251991709 255 111 222
0.00715129257136 255 106 217
0.00680251991709 255 104 218
0.00585498315243 255 112 226
0.00455986546398 255 121 232
0.00321328288319 255 110 221
0.00204887962545 199 113 222
0.00118210071139 197 111 220
0.00167748075871 232 121 234
0.00290749858744 255 99 224
0.00455986546398 255 89 214
0.00647075710589 255 83 206
0.00830861658918 255 93 216
0.00965323526301 255 94 214
0.0101481672185 255 94 214
0.00965323526301 255 82 200
0.00830861658918 255 91 209
0.00647075710589 255 100 221
0.00455986546398 255 87 208
0.00290749858744 239 96 218
0.00167748075871 235 92 214
0.00215392793018 243 132 245
0.00373330208526 255 113 238
0.00585498315243 255 99 224
0.00830861658918 255 59 182
0.010668474878 255 80 203
0.012394999431 255 86 206
0.0130305046414 255 98 218
0.012394999431 255 74 192
0.010668474878 255 83 201
0.00830861658918 255 101 222
0.00585498315243 255 92 213
0.00373330208526 244 101 223
0.00215392793018 237 94 216
0.00250250722566 243 124 238
0.00433747820111 255 108 238
0.00680251991709 255 98 228
0.00965323526301 255 97 209
0.012394999431 255 57 169
0.0144009347775 255 89 203
0.0151392864924 255 81 195
0.0144009347775 255 68 189
0.012394999431 255 74 195
0.00965323526301 255 82 215
0.00680251991709 255 75 208
0.00433747820111 255 90 214
0.00250250722566 255 85 209
0.00263081351481 240 121 235
0.00455986546398 255 95 225
0.00715129257136 255 91 221
0.0101481672185 255 110 222
0.0130305046414 255 115 227
0.0151392864924 255 62 176
0.0159154943092 255 92 206
0.0151392864924 255 70 191
0.0130305046414 255 88 209
0.0101481672185 255 86 219
0.00715129257136 255 80 213
0.00455986546398 255 100 224
0.00263081351481 255 96 220
0.00250250722566 230 123 237
0.00433747820111 255 97 231
0.00680251991709 255 106 240
0.00965323526301 255 85 201
0.012394999431 255 119 235
0.0144009347775 255 93 209
0.0151392864924 255 81 197
0.0144009347775 255 77 198
0.012394999431 255 45 166
0.00965323526301 255 84 213
0.00680251991709 255 82 211
0.00433747820111 255 95 222
0.00250250722566 255 82 209
0.00215392793018 226 119 233
0.00373330208526 255 100 234
0.00585498315243 255 101 235
0.00830861658918 255 69 185
0.010668474878 255 97 213
0.012394999431 255 119 235
0.0130305046414 255 85 201
0.012394999431 255 56 177
0.010668474878 255 69 190
0.00830861658918 255 65 194
0.00585498315243 255 90 219
0.00373330208526 255 95 222
0.00215392793018 255 80 207
0.00167748075871 187 124 232
0.00290749858744 255 110 239
0.00455986546398 255 125 254
0.00647075710589 255 80 205
0.00830861658918 255 49 174
0.00965323526301 255 106 230
0.0101481672185 255 84 208
0.00965323526301 255 46 176
0.00830861658918 255 78 208
0.00647075710589 255 108 233
0.00455986546398 255 81 206
0.00290749858744 255 104 229
0.00167748075871 255 97 222
0.00118210071139 185 122 230
0.00204887962545 255 104 233
0.00321328288319 255 111 240
0.00455986546398 255 92 217
0.00585498315243 255 73 198
0.00680251991709 255 92 216
0.00715129257136 255 83 207
0.00680251991709 255 80 210
0.00585498315243 255 87 217
0.00455986546398 255 111 236
0.00321328288319 255 86 211
0.00204887962545 255 101 226
0.00118210071139 255 90 215
0.000753740691637 146 129 233
0.00130642332847 183 122 236
0.00204887962545 183 122 236
0.00290749858744 252 87 218
0.00373330208526 255 101 232
0.00433747820111 255 103 238
0.00455986546398 255 90 225
0.00433747820111 255 100 232
0.00373330208526 255 108 240
0.00290749858744 255 106 231
0.00204887962545 255 103 228
0.00130642332847 221 111 226
0.000753740691637 210 100 215
0.000434870549116 140 123 227
0.000753740691637 173 112 226
0.00118210071139 177 116 230
0.00167748075871 248 83 214
0.00215392793018 255 111 242
0.00250250722566 255 104 239
0.00263081351481 255 90 225
0.00250250722566 255 82 214
0.00215392793018 255 78 210
0.00167748075871 255 96 221
0.00118210071139 255 95 220
0.000753740691637 212 102 217
0.000434870549116 204 94 209
0.000434870549116 140 224 100
0.000753740691637 142 226 102
0.00118210071139 176 210 100
0.00167748075871 180 214 104
0.00215392793018 212 201 102
0.00250250722566 224 213 114
0.00263081351481 255 201 122
0.00250250722566 255 197 118
0.00215392793018 255 195 121
0.00167748075871 255 194 120
0.00118210071139 255 196 119
0.000753740691637 255 197 120
0.000434870549116 244 201 117
0.000753740691637 145 229 105
0.00130642332847 151 235 111
0.00204887962545 185 219 109
0.00290749858744 188 222 112
0.00373330208526 222 211 112
0.00433747820111 227 216 117
0.00455986546398 255 196 117
0.00433747820111 255 197 118
0.00373330208526 255 201 127
0.00290749858744 255 201 127
0.00204887962545 255 203 126
0.00130642332847 255 203 126
0.000753740691637 251 208 124
0.00118210071139 194 213 111
0.00204887962545 194 213 111
0.00321328288319 244 196 112
0.00455986546398 251 203 119
0.00585498315243 255 195 118
0.00680251991709 255 190 113
0.00715129257136 255 177 107
0.00680251991709 255 178 108
0.00585498315243 255 175 109
0.00455986546398 255 184 118
0.00321328288319 255 191 123
0.00204887962545 255 186 118
0.00118210071139 255 197 123
0.00167748075871 194 213 111
0.00290749858744 197 216 114
0.00455986546398 249 201 117
0.00647075710589 253 205 121
0.00830861658918 255 195 118
0.00965323526301 255 192 115
0.0101481672185 255 180 110
0.00965323526301 255 179 109
0.00830861658918 255 174 108
0.00647075710589 255 179 113
0.00455986546398 255 186 118
0.00290749858744 255 184 116
0.00167748075871 255 195 121
0.00215392793018 244 189 109
0.00373330208526 255 200 120
0.00585498315243 255 181 115
0.00830861658918 255 183 117
0.010668474878 255 182 118
0.012394999431 255 182 118
0.0130305046414 255 177 113
0.012394999431 255 175 111
0.010668474878 255 177 112
0.00830861658918 255 176 111
0.00585498315243 255 182 115
0.00373330208526 255 181 114
0.00215392793018 255 188 121
0.00250250722566 254 199 119
0.00433747820111 255 206 126
0.00680251991709 255 185 119
0.00965323526301 255 185 119
0.012394999431 255 182 118
0.0144009347775 255 182 118
0.0151392864924 255 177 113
0.0144009347775 255 175 111
0.012394999431 255 176 111
0.00965323526301 255 177 112
0.00680251991709 255 181 114
0.00433747820111 255 182 115
0.00250250722566 255 187 120
0.00263081351481 255 196 119
0.00455986546398 255 197 120
0.00715129257136 255 178 115
0.0101481672185 255 179 116
0.0130305046414 255 175 118
0.0151392864924 255 174 117
0.0159154943092 255 172 113
0.0151392864924 255 172 113
0.0130305046414 255 176 113
0.0101481672185 255 177 114
0.00715129257136 255 181 118
0.00455986546398 255 182 119
0.00263081351481 255 194 121
0.00250250722566 255 201 124
0.00433747820111 255 198 121
0.00680251991709 255 178 115
0.00965323526301 255 174 111
0.012394999431 255 172 115
0.0144009347775 255 175 118
0.0151392864924 255 172 113
0.0144009347775 255 172 113
0.012394999431 255 176 113
0.00965323526301 255 176 113
0.00680251991709 255 180 117
0.00433747820111 255 183 120
0.00250250722566 255 192 119
0.00215392793018 255 199 126
0.00373330208526 255 199 126
0.00585498315243 255 187 122
0.00830861658918 255 182 117
0.010668474878 255 175 123
0.012394999431 255 176 124
0.0130305046414 255 173 123
0.012394999431 255 173 123
0.010668474878 255 177 123
0.00830861658918 255 177 123
0.00585498315243 255 186 125
0.00373330208526 255 189 128
0.00215392793018 241 204 123
0.00167748075871 255 196 123
0.00290749858744 255 198 125
0.00455986546398 255 187 122
0.00647075710589 255 188 123
0.00830861658918 255 179 127
0.00965323526301 255 178 126
0.0101481672185 255 176 126
0.00965323526301 255 174 124
0.00830861658918 255 178 124
0.00647075710589 255 178 124
0.00455986546398 255 186 125
0.00290749858744 255 184 123
0.00167748075871 235 198 117
0.00118210071139 246 209 126
0.00204887962545 247 210 127
0.00321328288319 255 202 126
0.00455986546398 255 204 128
0.00585498315243 255 192 134
0.00680251991709 255 190 132
0.00715129257136 255 192 134
0.00680251991709 255 192 134
0.00585498315243 255 197 131
0.00455986546398 255 191 125
0.00321328288319 248 199 124
0.00204887962545 246 197 122
0.00118210071139 186 217 115
0.000753740691637 241 204 121
0.00130642332847 243 206 123
0.00204887962545 255 200 124
0.00290749858744 255 203 127
0.00373330208526 255 192 134
0.00433747820111 255 192 134
0.00455986546398 255 190 132
0.00433747820111 255 190 132
0.00373330208526 255 194 128
0.00290749858744 255 186 120
0.00204887962545 241 192 117
0.00130642332847 236 187 112
0.000753740691637 179 210 108
0.000434870549116 190 223 118
0.000753740691637 195 228 123
0.00118210071139 214 218 121
0.00167748075871 215 219 122
0.00215392793018 242 210 129
0.00250250722566 240 208 127
0.00263081351481 226 210 124
0.00250250722566 224 208 122
0.00215392793018 200 212 119
0.00167748075871 195 207 114
0.00118210071139 179 215 114
0.000753740691637 177 213 112
0.000434870549116 124 234 105
0.000434870549116 113 242 84
0.000753740691637 126 238 82
0.00118210071139 128 240 84
0.00167748075871 156 229 86
0.00215392793018 156 229 86
0.00250250722566 165 226 87
0.00263081351481 165 226 87
0.00250250722566 171 223 89
0.00215392793018 170 222 88
0.00167748075871 173 220 88
0.00118210071139 174 221 89
0.000753740691637 162 226 93
0.000434870549116 161 225 92
0.000753740691637 147 225 84
0.00130642332847 177 212 82
0.00204887962545 182 217 87
0.00290749858744 228 203 93
0.00373330208526 231 206 96
0.00433747820111 250 201 97
0.00455986546398 251 202 98
0.00433747820111 255 198 98
0.00373330208526 255 197 97
0.00290749858744 255 198 97
0.00204887962545 254 195 94
0.00130642332847 228 203 95
0.000753740691637 224 199 91
0.00118210071139 153 231 90
0.00204887962545 186 221 91
0.00321328288319 193 228 98
0.00455986546398 234 209 99
0.00585498315243 236 211 101
0.00680251991709 255 208 104
0.00715129257136 255 209 105
0.00680251991709 255 205 105
0.00585498315243 255 203 103
0.00455986546398 255 202 101
0.00321328288319 255 200 99
0.00204887962545 236 211 103
0.00118210071139 233 208 100
0.00167748075871 207 218 100
0.00290749858744 255 201 103
0.00455986546398 255 207 109
0.00647075710589 255 190 106
0.00830861658918 255 192 108
0.00965323526301 255 186 106
0.0101481672185 255 186 106
0.00965323526301 255 175 97
0.00830861658918 255 184 106
0.00647075710589 255 188 108
0.00455986546398 255 180 100
0.00290749858744 255 193 105
0.00167748075871 255 187 99
0.00215392793018 212 223 105
0.00373330208526 255 207 109
0.00585498315243 255 207 109
0.00830861658918 255 188 104
0.010668474878 255 185 101
0.012394999431 255 177 97
0.0130305046414 255 178 98
0.012394999431 255 179 101
0.010668474878 255 182 104
0.00830861658918 255 186 106
0.00585498315243 255 186 106
0.00373330208526 255 194 106
0.00215392793018 255 191 103
0.00250250722566 255 206 107
0.00433747820111 255 187 109
0.00680251991709 255 186 108
0.00965323526301 255 174 103
0.012394999431 255 166 95
0.0144009347775 255 169 96
0.0151392864924 255 174 101
0.0144009347775 255 172 99
0.012394999431 255 169 96
0.00965323526301 255 173 97
0.00680251991709 255 177 101
0.00433747820111 255 187 108
0.00250250722566 255 187 108
0.00263081351481 255 208 109
0.00455986546398 255 186 108
0.00715129257136 255 185 107
0.0101481672185 255 174 103
0.0130305046414 255 172 101
0.0151392864924 255 170 97
0.0159154943092 255 164 91
0.0151392864924 255 177 104
0.0130305046414 255 172 99
0.0101481672185 255 175 99
0.00715129257136 255 183 107
0.00455986546398 255 188 109
0.00263081351481 255 187 108
0.00250250722566 255 205 114
0.00433747820111 255 186 108
0.00680251991709 255 185 107
0.00965323526301 255 174 107
0.012394999431 255 174 107
0.0144009347775 255 169 100
0.0151392864924 255 172 103
0.0144009347775 255 170 99
0.012394999431 255 169 98
0.00965323526301 255 172 100
0.00680251991709 255 176 104
0.00433747820111 255 190 110
0.00250250722566 255 187 107
0.00215392793018 255 202 111
0.00373330208526 255 187 109
0.00585498315243 255 183 105
0.00830861658918 255 174 107
0.010668474878 255 174 107
0.012394999431 255 174 105
0.0130305046414 255 176 107
0.012394999431 255 175 104
0.010668474878 255 169 98
0.00830861658918 255 172 100
0.00585498315243 255 176 104
0.00373330208526 255 189 109
0.00215392793018 255 187 107
0.00167748075871 255 204 108
0.00290749858744 255 192 111
0.00455986546398 255 191 110
0.00647075710589 255 178 107
0.00830861658918 255 177 106
0.00965323526301 255 180 106
0.0101481672185 255 178 104
0.00965323526301 255 179 101
0.00830861658918 255 177 99
0.00647075710589 255 183 100
0.00455986546398 255 187 104
0.00290749858744 255 197 109
0.00167748075871 255 194 106
0.00118210071139 255 201 105
0.00204887962545 255 193 112
0.00321328288319 255 196 115
0.00455986546398 255 179 108
0.00585498315243 255 178 107
0.00680251991709 255 181 107
0.00715129257136 255 185 111
0.00680251991709 255 175 97
0.00585498315243 255 176 98
0.00455986546398 255 184 101
0.00321328288319 255 187 104
0.00204887962545 255 196 108
0.00118210071139 255 190 102
0.000753740691637 209 224 103
0.00130642332847 255 211 110
0.00204887962545 255 212 111
0.00290749858744 255 192 109
0.00373330208526 255 191 108
0.00433747820111 255 191 105
0.00455986546398 255 190 104
0.00433747820111 255 193 103
0.00373330208526 255 195 105
0.00290749858744 255 204 108
0.00204887962545 255 200 104
0.00130642332847 230 217 103
0.000753740691637 222 209 95
0.000434870549116 202 217 96
0.000753740691637 249 204 103
0.00118210071139 253 208 107
0.00167748075871 255 191 108
0.00215392793018 255 193 110
0.00250250722566 255 195 109
0.00263081351481 255 196 110
0.00250250722566 255 199 109
0.00215392793018 255 196 106
0.00167748075871 255 202 106
0.00118210071139 255 195 99
0.000753740691637 220 207 93
0.000434870549116 215 202 88
0.000434870549116 141 225 85
0.000753740691637 156 220 87
0.00118210071139 156 220 87
0.00167748075871 167 216 85
0.00215392793018 168 217 86
0.00250250722566 207 203 90
0.00263081351481 212 208 95
0.00250250722566 246 196 95
0.00215392793018 251 201 100
0.00167748075871 255 193 96
0.00118210071139 255 193 96
0.000753740691637 255 199 96
0.000434870549116 255 199 96
0.000753740691637 146 230 90
0.00130642332847 160 224 91
0.00204887962545 162 226 93
0.00290749858744 175 224 93
0.00373330208526 175 224 93
0.00433747820111 216 212 99
0.00455986546398 221 217 104
0.00433747820111 254 204 103
0.00373330208526 255 206 105
0.00290749858744 255 198 101
0.00204887962545 255 198 101
0.00130642332847 255 204 101
0.000753740691637 255 202 99
0.00118210071139 185 217 92
0.00204887962545 210 209 95
0.00321328288319 213 212 98
0.00455986546398 241 205 103
0.00585498315243 243 207 105
0.00680251991709 255 192 105
0.00715129257136 255 192 105
0.00680251991709 255 185 105
0.00585498315243 255 185 105
0.00455986546398 255 181 103
0.00321328288319 255 182 104
0.00204887962545 255 186 105
0.00118210071139 255 186 105
0.00167748075871 185 217 92
0.00290749858744 213 212 98
0.00455986546398 217 216 102
0.00647075710589 245 209 107
0.00830861658918 248 212 110
0.00965323526301 255 195 108
0.0101481672185 255 194 107
0.00965323526301 255 186 106
0.00830861658918 255 186 106
0.00647075710589 255 182 104
0.00455986546398 255 182 104
0.00290749858744 255 185 104
0.00167748075871 255 185 104
0.00215392793018 253 206 101
0.00373330208526 255 195 103
0.00585498315243 255 196 104
0.00830861658918 255 190 108
0.010668474878 255 190 108
0.012394999431 255 180 108
0.0130305046414 255 180 108
0.012394999431 255 176 105
0.010668474878 255 176 105
0.00830861658918 255 177 103
0.00585498315243 255 178 104
0.00373330208526 255 183 108
0.00215392793018 255 184 109
0.00250250722566 255 208 103
0.00433747820111 255 199 107
0.00680251991709 255 200 108
0.00965323526301 255 192 110
0.012394999431 255 191 109
0.0144009347775 255 180 108
0.0151392864924 255 179 107
0.0144009347775 255 174 103
0.012394999431 255 174 103
0.00965323526301 255 174 100
0.00680251991709 255 173 99
0.00433747820111 255 178 103
0.00250250722566 255 181 106
0.00263081351481 255 198 103
0.00455986546398 255 190 103
0.00715129257136 255 190 103
0.0101481672185 255 182 107
0.0130305046414 255 180 105
0.0151392864924 255 172 105
0.0159154943092 255 170 103
0.0151392864924 255 169 103
0.0130305046414 255 169 103
0.0101481672185 255 172 101
0.00715129257136 255 172 101
0.00455986546398 255 178 103
0.00263081351481 255 181 106
0.00250250722566 255 199 104
0.00433747820111 255 190 103
0.00680251991709 255 189 102
0.00965323526301 255 181 106
0.012394999431 255 178 103
0.0144009347775 255 170 103
0.0151392864924 255 169 102
0.0144009347775 255 169 103
0.012394999431 255 171 105
0.00965323526301 255 174 103
0.00680251991709 255 177 106
0.00433747820111 255 183 108
0.00250250722566 255 184 109
0.00215392793018 255 193 103
0.00373330208526 255 187 103
0.00585498315243 255 185 101
0.00830861658918 255 180 106
0.010668474878 255 179 105
0.012394999431 255 176 103
0.0130305046414 255 176 103
0.012394999431 255 181 106
0.010668474878 255 182 107
0.00830861658918 255 195 108
0.00585498315243 255 194 107
0.00373330208526 255 201 106
0.00215392793018 255 197 102
0.00167748075871 255 192 102
0.00290749858744 255 186 102
0.00455986546398 255 185 101
0.00647075710589 255 180 106
0.00830861658918 255 180 106
0.00965323526301 255 178 105
0.0101481672185 255 180 107
0.00965323526301 255 184 109
0.00830861658918 255 184 109
0.00647075710589 255 192 105
0.00455986546398 255 188 101
0.00290749858744 255 193 98
0.00167748075871 255 191 96
0.00118210071139 255 200 105
0.00204887962545 255 192 103
0.00321328288319 255 191 102
0.00455986546398 255 187 106
0.00585498315243 255 188 107
0.00680251991709 255 201 106
0.00715129257136 255 201 106
0.00680251991709 255 202 103
0.00585498315243 255 200 101
0.00455986546398 223 210 98
0.00321328288319 220 207 95
0.00204887962545 199 214 91
0.00118210071139 199 214 91
0.000753740691637 255 196 101
0.00130642332847 255 188 99
0.00204887962545 255 187 98
0.00290749858744 255 183 102
0.00373330208526 255 183 102
0.00433747820111 255 196 101
0.00455986546398 255 196 101
0.00433747820111 255 198 99
0.00373330208526 250 193 94
0.00290749858744 219 206 94
0.00204887962545 216 203 91
0.00130642332847 195 210 87
0.000753740691637 194 209 86
0.000434870549116 232 208 100
0.000753740691637 235 207 98
0.00118210071139 233 205 96
0.00167748075871 214 213 97
0.00215392793018 213 212 96
0.00250250722566 187 224 95
0.00263081351481 179 216 87
0.00250250722566 167 220 86
0.00215392793018 164 217 83
0.00167748075871 148 224 84
0.00118210071139 150 226 86
0.000753740691637 143 228 83
0.000434870549116 142 227 82
0.000434870549116 127 235 87
0.000753740691637 127 235 87
0.00118210071139 121 233 81
0.00167748075871 126 238 86
0.00215392793018 156 227 87
0.00250250722566 157 228 88
0.00263081351481 185 225 93
0.00250250722566 187 227 95
0.00215392793018 214 213 95
0.00167748075871 213 212 94
0.00118210071139 199 217 90
0.000753740691637 198 216 89
0.000434870549116 171 224 90
0.000753740691637 160 225 87
0.00130642332847 163 228 90
0.00204887962545 185 212 85
0.00290749858744 195 222 95
0.00373330208526 236 189 84
0.00433747820111 255 219 114
0.00455986546398 255 196 105
0.00433747820111 255 192 101
0.00373330208526 255 186 99
0.00290749858744 255 183 96
0.00204887962545 255 186 95
0.00130642332847 255 185 94
0.000753740691637 226 201 95
0.00118210071139 161 226 88
0.00204887962545 164 229 91
0.00321328288319 193 220 93
0.00455986546398 201 228 101
0.00585498315243 255 216 111
0.00680251991709 255 209 104
0.00715129257136 255 178 87
0.00680251991709 255 191 100
0.00585498315243 255 180 93
0.00455986546398 255 206 119
0.00321328288319 255 200 109
0.00204887962545 255 196 105
0.00118210071139 235 210 104
0.00167748075871 213 213 97
0.00290749858744 217 217 101
0.00455986546398 255 205 103
0.00647075710589 255 210 108
0.00830861658918 255 192 110
0.00965323526301 255 174 92
0.0101481672185 255 201 121
0.00965323526301 255 192 112
0.00830861658918 255 173 96
0.00647075710589 255 183 106
0.00455986546398 255 196 118
0.00290749858744 255 192 114
0.00167748075871 255 201 112
0.00215392793018 214 214 98
0.00373330208526 218 218 102
0.00585498315243 255 206 104
0.00830861658918 255 208 106
0.010668474878 255 155 73
0.012394999431 255 193 111
0.0130305046414 255 211 131
0.012394999431 255 183 103
0.010668474878 255 155 78
0.00830861658918 255 189 112
0.00585498315243 255 192 114
0.00373330208526 255 186 108
0.00215392793018 255 202 113
0.00250250722566 255 196 103
0.00433747820111 255 198 105
0.00680251991709 255 183 105
0.00965323526301 255 183 105
0.012394999431 255 167 95
0.0144009347775 255 189 117
0.0151392864924 255 191 120
0.0144009347775 255 166 95
0.012394999431 255 154 80
0.00965323526301 255 188 114
0.00680251991709 255 185 108
0.00433747820111 255 189 112
0.00250250722566 255 205 119
0.00263081351481 255 198 105
0.00455986546398 255 200 107
0.00715129257136 255 183 105
0.0101481672185 255 183 105
0.0130305046414 255 177 105
0.0151392864924 255 170 98
0.0159154943092 255 171 100
0.0151392864924 255 174 103
0.0130305046414 255 159 85
0.0101481672185 255 187 113
0.00715129257136 255 186 109
0.00455986546398 255 189 112
0.00263081351481 255 200 114
0.00250250722566 255 199 103
0.00433747820111 255 200 104
0.00680251991709 255 182 107
0.00965323526301 255 181 106
0.012394999431 255 177 107
0.0144009347775 255 184 114
0.0151392864924 255 186 115
0.0144009347775 255 177 106
0.012394999431 255 173 100
0.00965323526301 255 182 109
0.00680251991709 255 186 108
0.00433747820111 255 187 109
0.00250250722566 255 210 114
0.00215392793018 255 196 100
0.00373330208526 255 200 104
0.00585498315243 255 181 106
0.00830861658918 255 180 105
0.010668474878 255 164 94
0.012394999431 255 142 72
0.0130305046414 255 146 75
0.012394999431 255 170 99
0.010668474878 255 182 109
0.00830861658918 255 179 106
0.00585498315243 255 186 108
0.00373330208526 255 185 107
0.00215392793018 255 207 111
0.00167748075871 237 210 96
0.00290749858744 255 230 116
0.00455986546398 255 205 107
0.00647075710589 255 195 97
0.00830861658918 255 185 103
0.00965323526301 255 184 102
0.0101481672185 255 188 105
0.00965323526301 255 190 107
0.00830861658918 255 196 109
0.00647075710589 255 197 110
0.00455986546398 255 206 111
0.00290749858744 255 201 106
0.00167748075871 212 214 102
0.00118210071139 231 204 90
0.00204887962545 249 222 108
0.00321328288319 255 199 101
0.00455986546398 255 198 100
0.00585498315243 255 184 102
0.00680251991709 255 184 102
0.00715129257136 255 187 104
0.00680251991709 255 187 104
0.00585498315243 255 193 106
0.00455986546398 255 190 103
0.00321328288319 255 200 105
0.00204887962545 249 192 97
0.00118210071139 207 209 97
0.000753740691637 168 227 91
0.00130642332847 177 236 100
0.00204887962545 209 214 94
0.00290749858744 215 220 100
0.00373330208526 241 205 101
0.00433747820111 242 206 102
0.00455986546398 231 209 105
0.00433747820111 230 208 104
0.00373330208526 214 213 104
0.00290749858744 214 213 104
0.00204887962545 198 219 105
0.00130642332847 194 215 101
0.000753740691637 160 227 95
0.000434870549116 163 222 86
0.000753740691637 171 230 94
0.00118210071139 201 206 86
0.00167748075871 208 213 93
0.00215392793018 231 195 91
0.00250250722566 231 195 91
0.00263081351481 221 199 95
0.00250250722566 221 199 95
0.00215392793018 209 208 99
0.00167748075871 209 208 99
0.00118210071139 194 215 101
0.000753740691637 192 213 99
0.000434870549116 159 226 94
0.000434870549116 141 238 189
0.000753740691637 178 226 189
0.00118210071139 183 231 194
0.00167748075871 195 214 185
0.00215392793018 184 203 174
0.00250250722566 219 216 194
0.00263081351481 229 226 204
0.00250250722566 229 216 198
0.00215392793018 229 216 198
0.00167748075871 222 221 199
0.00118210071139 218 217 195
0.000753740691637 192 223 190
0.000434870549116 183 214 181
0.000753740691637 169 219 189
0.00130642332847 209 208 188
0.00204887962545 215 214 194
0.00290749858744 240 196 188
0.00373330208526 235 191 183
0.00433747820111 255 191 193
0.00455986546398 255 196 198
0.00433747820111 255 186 193
0.00373330208526 255 186 193
0.00290749858744 255 201 197
0.00204887962545 253 197 193
0.00130642332847 220 204 185
0.000753740691637 216 200 181
0.00118210071139 172 222 192
0.00204887962545 209 208 188
0.00321328288319 215 214 194
0.00455986546398 244 200 192
0.00585498315243 242 198 190
0.00680251991709 255 195 197
0.00715129257136 255 196 198
0.00680251991709 255 186 193
0.00585498315243 255 188 195
0.00455986546398 255 202 198
0.00321328288319 254 198 194
0.00204887962545 221 205 186
0.00118210071139 216 200 181
0.00167748075871 177 220 192
0.00290749858744 233 198 187
0.00455986546398 240 205 194
0.00647075710589 255 190 196
0.00830861658918 255 189 195
0.00965323526301 255 181 196
0.0101481672185 255 180 195
0.00965323526301 255 171 188
0.00830861658918 255 176 193
0.00647075710589 255 191 195
0.00455986546398 255 186 190
0.00290749858744 244 200 190
0.00167748075871 239 195 185
0.00215392793018 179 222 194
0.00373330208526 237 202 191
0.00585498315243 245 210 199
0.00830861658918 255 194 200
0.010668474878 255 193 199
0.012394999431 255 180 195
0.0130305046414 255 178 193
0.012394999431 255 167 184
0.010668474878 255 174 191
0.00830861658918 255 192 196
0.00585498315243 255 187 191
0.00373330208526 247 203 193
0.00215392793018 243 199 189
0.00250250722566 200 217 198
0.00433747820111 255 193 193
0.00680251991709 255 200 200
0.00965323526301 255 183 197
0.012394999431 255 179 193
0.0144009347775 255 164 184
0.0151392864924 255 165 185
0.0144009347775 255 158 179
0.012394999431 255 168 189
0.00965323526301 255 183 195
0.00680251991709 255 176 188
0.00433747820111 255 197 194
0.00250250722566 255 192 189
0.00263081351481 200 217 198
0.00455986546398 255 193 193
0.00715129257136 255 200 200
0.0101481672185 255 182 196
0.0130305046414 255 174 188
0.0151392864924 255 155 175
0.0159154943092 255 160 180
0.0151392864924 255 153 174
0.0130305046414 255 170 191
0.0101481672185 255 184 196
0.00715129257136 255 177 189
0.00455986546398 255 197 194
0.00263081351481 255 196 193
0.00250250722566 209 215 195
0.00433747820111 255 191 193
0.00680251991709 255 195 197
0.00965323526301 255 178 193
0.012394999431 255 173 188
0.0144009347775 255 159 178
0.0151392864924 255 161 180
0.0144009347775 255 156 175
0.012394999431 255 166 185
0.00965323526301 255 175 194
0.00680251991709 255 173 192
0.00433747820111 255 189 195
0.00250250722566 255 187 193
0.00215392793018 210 216 196
0.00373330208526 255 193 195
0.00585498315243 255 194 196
0.00830861658918 255 178 193
0.010668474878 255 178 193
0.012394999431 255 165 184
0.0130305046414 255 163 182
0.012394999431 255 164 183
0.010668474878 255 165 184
0.00830861658918 255 174 193
0.00585498315243 255 174 193
0.00373330208526 255 189 195
0.00215392793018 255 188 194
0.00167748075871 201 221 196
0.00290749858744 255 197 198
0.00455986546398 255 197 198
0.00647075710589 255 181 196
0.00830861658918 255 180 195
0.00965323526301 255 168 187
0.0101481672185 255 167 186
0.00965323526301 255 163 186
0.00830861658918 255 165 188
0.00647075710589 255 185 191
0.00455986546398 255 189 195
